config,chunk_id,source,heading_path,start,end,tokens,body_tokens,chars,clean_start,clean_end,sections,units
C,49b87836-1d6f-40bb-a2e8-591c9ec45734,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > THEO DÕI VÀ RA QUYẾT ĐỊNH > Theo dõi vườn nho thường xuyên,10117,10537,165,120,542,True,True,1,1
C,eccf011a-20ac-425e-ac16-d72dba452cd6,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > XỬ LÝ KHI CÂY ĐÃ BỊ BỆNH > Loại bỏ mô gỗ bị bệnh,10594,10913,129,84,431,True,True,1,1
C,254ea5ba-2da6-464d-971c-9fcf440be8c9,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > XỬ LÝ KHI CÂY ĐÃ BỊ BỆNH > Phục hồi cây bằng tạo thân mới,10950,11254,126,79,425,True,True,1,1
C,e2e278b0-f9b9-44d5-9529-de85a82b2b31,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > XỬ LÝ KHI CÂY ĐÃ BỊ BỆNH > Loại bỏ cây bệnh nặng,11282,11556,120,76,386,True,True,1,1
C,e1e9b616-6397-443e-a039-fcf16af7a94a,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > XỬ LÝ KHI CÂY ĐÃ BỊ BỆNH > Về thuốc diệt nấm và thuốc diệt khuẩn,11600,12354,234,187,882,True,True,1,1
C,cd0c7c04-f83e-46a5-85cc-5e9b4f4faecf,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > LƯU Ý KHI SỬ DỤNG SẢN PHẨM BẢO VỆ THỰC VẬT,12402,12898,174,128,602,True,True,1,1
C,d1214a07-7ebb-4752-8517-23a1fcde49aa,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > KIỂM TRA NHANH CÂY NGHI BỊ ESCA,12935,13712,254,216,872,True,True,1,1
C,ed2d5953-7e0b-4192-8a3a-19a8955ee8ad,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,13751,14990,389,348,1336,True,True,1,1
C,608dfab6-aa65-409a-b2ff-40d728bad045,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,14858,15331,164,123,570,False,True,1,1
C,0b57cce3-d988-4e90-aac4-cf4b2bb14277,grape/grape_esca.txt,BỆNH ESCA TRÊN CÂY NHO > NGUỒN THAM KHẢO,15352,15635,117,86,362,True,True,1,1
C,58c8b8d7-8eee-4338-af38-aa508364f725,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > TỔNG QUAN,235,838,199,161,700,True,True,1,1
C,979a5a4a-f433-4036-a3a9-13eae099e7e4,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > TÁC NHÂN GÂY BỆNH,861,1308,170,128,552,True,True,1,1
C,7d3d367f-2d4f-46f4-b8e2-5b6af1c91ada,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > BỘ PHẬN BỊ GÂY HẠI,1332,1566,104,58,340,True,True,1,1
C,9e471638-ae5b-4956-86c7-dbd37c4677fb,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > TRIỆU CHỨNG,1583,2383,258,218,899,True,True,1,1
C,c935b412-a9fa-4370-a6d3-ba1405611d7f,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > DẤU HIỆU HỮU ÍCH ĐỂ NHẬN BIẾT,2418,2856,176,123,555,True,True,1,1
C,36098c3a-a39d-4c9a-99ea-ba0c362c6815,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > PHÂN BIỆT VỚI MỘT SỐ BỆNH KHÁC > Phân biệt với bệnh thối đen,2925,3209,141,80,432,True,True,1,1
C,4363dda8-caaf-47cb-aee9-cdf62c89906e,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > PHÂN BIỆT VỚI MỘT SỐ BỆNH KHÁC > Phân biệt với Phomopsis cane and leaf spot,3258,3542,150,84,447,True,True,1,1
C,e291e62e-0e72-4f48-a7d4-59da256357a8,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > PHÂN BIỆT VỚI MỘT SỐ BỆNH KHÁC > Phân biệt với mốc sương,3572,3819,131,70,391,True,True,1,1
C,685d8bf3-983a-4d98-82c0-3b11384e1c38,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN,3854,4348,186,137,611,True,True,1,1
C,dd8ca76c-f99a-4a5f-bcc8-a45e42d8112d,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH,4382,4831,172,121,565,True,True,1,1
C,9ed5280f-d4e1-4da8-a2e7-1ff2d93dda93,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > MỨC ĐỘ GÂY HẠI,4851,5480,216,172,731,True,True,1,1
C,e9a1639d-79b2-4cf7-948f-ab2360c98890,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > PHÒNG NGỪA > Duy trì tán thông thoáng,5526,5893,148,102,492,True,True,1,1
C,6d6ac885-fb60-424f-82cb-36d826cf3e4f,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > PHÒNG NGỪA > Duy trì sức khỏe cây,5920,6198,128,82,399,True,True,1,1
C,51a4b037-62a7-4bae-987d-010ba640a545,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > PHÒNG NGỪA > Quản lý lá bệnh,6220,6476,111,66,372,True,True,1,1
C,ed6e51ba-5a6a-48f5-8ddd-4733539df664,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > THEO DÕI VÀ RA QUYẾT ĐỊNH,6507,7114,214,166,720,True,True,1,1
C,cba55139-66a9-4d7e-ac92-f4590dab8350,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > XỬ LÝ KHI BỆNH ĐÃ XUẤT HIỆN,7147,7787,221,170,755,True,True,1,1
C,338e24c1-4fee-45db-a467-53bdd10cf294,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > LƯU Ý KHI SỬ DỤNG THUỐC BẢO VỆ THỰC VẬT,7832,8177,157,100,472,True,True,1,1
C,e61a166b-adc8-4efc-9a10-d6152bbd6c26,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > KIỂM TRA NHANH NGOÀI VƯỜN,8208,8793,207,160,698,True,True,1,1
C,6401a6dc-eeaf-46e2-a932-5a0ba7b30daf,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > NGUỒN THAM KHẢO,9143,9971,306,264,931,True,True,1,1
C,1658f279-2695-4cd1-8c0b-d442f8eeb752,grape/grape_leaf_blight.txt,BỆNH CHÁY LÁ NHO – ISARIOPSIS LEAF SPOT > NGUỒN THAM KHẢO,9973,10408,177,135,538,True,True,1,1
C,991c5693-6028-4010-9a52-8f06f62ecf6f,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > TỔNG QUAN,199,900,220,183,792,True,True,1,1
C,6f9d9f69-1f25-47e0-b85f-e9a2fa9722e0,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > TÁC NHÂN GÂY BỆNH,923,1262,139,98,438,True,True,1,1
C,46b9e75c-9c1b-4ac1-b67e-ca43c6babeac,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > TRIỆU CHỨNG > Trên lá,1292,2036,247,205,847,True,True,1,1
C,8e1a31da-194f-4a2c-af79-5a4442c1fab2,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > TRIỆU CHỨNG > Ảnh hưởng của rụng lá,2064,2417,140,95,470,True,True,1,1
C,1c8809b5-3a77-4a1c-88d3-9c6574d72e0a,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > TRIỆU CHỨNG > Trên quả,2432,3345,291,249,1017,True,True,1,1
C,63cc69fe-dcf8-4b12-86ba-5ce0922ec9a2,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > PHÂN BIỆT VỚI CÁC VẤN ĐỀ TƯƠNG TỰ > Phân biệt với tổn thương do đồng,3422,4188,265,206,916,True,True,1,1
C,b5e40c79-b8d6-48fd-88f2-3a09167f4d04,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > PHÂN BIỆT VỚI CÁC VẤN ĐỀ TƯƠNG TỰ > Phân biệt với bệnh ghẻ đào,4221,4699,216,157,622,True,True,1,1
C,39f9eccd-56bf-4865-96b7-ba581c1969da,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN,4734,4941,105,57,318,True,True,1,1
C,8785eded-496e-4987-82f1-1b4fe575efb5,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > Sự phát tán của vi khuẩn,4972,5181,113,58,347,True,True,1,1
C,4a55478f-e976-4a75-9f31-51a0e9974dea,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH,5215,5587,159,109,482,True,True,1,1
C,a5b05fa9-4123-4d4b-b4b0-9a4cd4cef5cb,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > Giai đoạn quả có nguy cơ cao sau nở hoa,5633,6086,172,110,605,True,True,1,1
C,81675226-2561-4e7a-b047-42303dadb28d,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > CÁC YẾU TỐ LÀM TĂNG NGUY CƠ BỆNH,6124,6580,195,142,570,True,True,1,1
C,a3f1e05d-c022-4bfb-ad9d-87880565d08c,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > PHÒNG NGỪA,6596,6812,91,52,308,True,True,1,1
C,74f45cad-a602-45bb-989e-78e9f52ac544,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > PHÒNG NGỪA > Lựa chọn giống ít mẫn cảm,6844,7266,157,107,542,True,True,1,1
C,c138da61-9464-4d79-b06e-2bdac243485a,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > PHÒNG NGỪA > Cắt tỉa đúng cách,7290,7714,172,125,536,True,True,1,1
C,c134bfd2-a1ad-488a-8447-6256e633d773,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > PHÒNG NGỪA > Giảm stress cho cây,7740,8025,128,83,399,True,True,1,1
C,3ca4fda8-55d6-418e-a186-9ed588c1c29b,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > PHÒNG NGỪA > Quản lý dinh dưỡng,8050,8396,133,89,459,True,True,1,1
C,0b8e7013-11cf-4ba0-bcbf-15f1c564776c,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > XỬ LÝ VÀ HẠN CHẾ BỆNH KHI ĐÃ XUẤT HIỆN > Sử dụng đồng,8458,9126,231,172,803,True,True,1,1
C,b4b3a012-de05-4290-8e3f-f6d9cfe73548,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > XỬ LÝ VÀ HẠN CHẾ BỆNH KHI ĐÃ XUẤT HIỆN > Về thuốc kháng sinh trong quản lý bệnh,9171,9710,187,123,700,True,True,1,1
C,dda844ce-1ee4-4a6b-9776-305f44c13908,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > XỬ LÝ VÀ HẠN CHẾ BỆNH KHI ĐÃ XUẤT HIỆN > Phòng bệnh quan trọng hơn chữa bệnh,9752,10129,164,101,535,True,True,1,1
C,9b0713f3-3241-4b57-92a5-efe578345707,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > KIỂM TRA NHANH NGOÀI VƯỜN,10160,10890,261,215,837,True,True,1,1
C,577d2cfd-e4c7-4972-b3b4-8d9a7d06904a,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,10929,12089,391,340,1275,True,True,1,1
C,4fe333ce-7257-4d95-97bf-af11fa861220,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,11957,12428,171,120,586,False,True,1,1
C,e84c125a-6be7-45dd-a01b-bd790dff4898,peach/peach_bacterial_spot.txt,BỆNH ĐỐM VI KHUẨN TRÊN CÂY ĐÀO > NGUỒN THAM KHẢO,12449,13278,277,236,926,True,True,1,1
C,fdc20bc9-52ec-44d6-b0e9-7e2a1cad33f0,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TỔNG QUAN,270,1119,258,219,948,True,True,1,1
C,61ef05ab-60b3-4e6d-a7ad-e093ce625732,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TÁC NHÂN GÂY BỆNH,1142,2281,358,315,1246,True,True,1,1
C,4d8c26e0-0b64-4788-a129-5b5c7ac83190,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TÁC NHÂN GÂY BỆNH,2135,2517,142,99,489,False,True,1,1
C,778688e4-468c-42b2-934e-d4038f48c135,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TRIỆU CHỨNG > Trên lá,2547,3003,174,130,567,True,True,1,1
C,0df54db4-a7f7-4946-ac47-ee468792e54b,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TRIỆU CHỨNG > Sự khác biệt triệu chứng giữa các giống,3049,3390,138,88,484,True,True,1,1
C,31f07785-03b6-4527-8f16-c44d01da9f2e,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TRIỆU CHỨNG > Lá bị rách và thủng,3416,3667,125,76,374,True,True,1,1
C,f326f81f-1b44-4e96-b0c3-d51aa21a24ad,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TRIỆU CHỨNG > Vàng lá và rụng lá,3692,4017,136,88,447,True,True,1,1
C,3dd0c600-00a4-48c5-b4c9-e3349ddd96dd,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TRIỆU CHỨNG > Trên quả,4032,4495,172,128,575,True,True,1,1
C,bcde5933-6738-433e-ab67-61daee6189d5,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TRIỆU CHỨNG > Trên thân,4511,4781,111,67,383,True,True,1,1
C,00131419-171b-43c7-9d45-d56783d790cd,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > Chu kỳ bệnh,4833,5254,168,114,554,True,True,1,1
C,bb9cd16f-4c41-4595-9bac-b75070e405bb,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > Vai trò của hạt giống,5282,5706,154,98,567,True,True,1,1
C,d958dcde-d368-41ff-9626-b11baded5932,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > Cách vi khuẩn lây lan trong ruộng,5746,6029,146,85,438,True,True,1,1
C,2734810b-0024-44a0-aa8a-3019a0ccbd47,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > Điều kiện nóng và ẩm,6089,6413,149,89,465,True,True,1,1
C,6fc323ac-2f3a-4126-b15a-074bfc40f8b5,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH > Ảnh hưởng của độ ẩm thấp,6444,6978,200,139,679,True,True,1,1
C,c67d8e82-1198-4db7-8edf-886877e76025,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > NGUYÊN TẮC QUẢN LÝ BỆNH,7007,7455,160,114,561,True,True,1,1
C,e87f1eb4-784e-46da-a7b5-f56d43e027f1,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Sử dụng giống kháng,7496,8263,260,214,889,True,True,1,1
C,07ed8873-8306-43a0-9017-e7dfec2a1c6d,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Sử dụng hạt giống và cây con sạch bệnh,8308,8750,164,113,583,True,True,1,1
C,6c708baa-e6e6-4620-bc9e-8e7428dd5ea8,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Xử lý hạt giống,8772,9721,292,245,1067,True,True,1,1
C,a1831bf0-3bd5-4927-8cd7-b435e0e6147c,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Quản lý cây con trong nhà kính,9758,10147,165,116,522,True,True,1,1
C,49f08b5c-4ccf-46a7-8976-0bfe5143ad5e,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Chế phẩm vi sinh có lợi,10177,10564,145,97,513,True,True,1,1
C,63e16f21-5c96-4cd6-9511-c730f1515c71,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Quản lý tàn dư cây bệnh,10594,11017,162,114,549,True,True,1,1
C,4bd41428-7e59-4283-9ab0-8c49f3c906d8,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Quản lý cỏ dại và cây mọc tự nhiên,11058,11357,135,83,436,True,True,1,1
C,83a4ae6c-7846-4812-9249-1ad3250820b0,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Luân canh cây trồng,11383,11818,166,118,557,True,True,1,1
C,5f01a42d-4455-4872-bcb8-9bf246f2bdb6,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Quản lý nước tưới,11842,12139,138,91,417,True,True,1,1
C,4c1b42a0-f678-46cc-8604-21f42e8f399e,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > PHÒNG NGỪA > Tránh làm việc khi cây đang ướt,12177,12538,148,98,495,True,True,1,1
C,f46eea2d-d246-4332-b723-2fbfcb448b8c,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > XỬ LÝ VÀ HẠN CHẾ BỆNH KHI ĐÃ XUẤT HIỆN > Sử dụng streptomycin,12608,13140,191,127,683,True,True,1,1
C,4af42988-2e68-4e92-9a03-db1d2754387d,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > XỬ LÝ VÀ HẠN CHẾ BỆNH KHI ĐÃ XUẤT HIỆN > Sử dụng đồng,13159,13804,222,161,788,True,True,1,1
C,a4740e79-2ca9-4ef2-92c6-96762947cbe0,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > QUẢN LÝ TỔNG HỢP,13826,14363,199,155,643,True,True,1,1
C,83e73605-08e1-4d04-9423-29564b063d3f,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > KIỂM TRA NHANH NGOÀI RUỘNG,14395,15193,278,231,914,True,True,1,1
C,a19398d4-743d-4e96-be26-72e40e9f1473,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > LƯU Ý KHI SỬ DỤNG SẢN PHẨM BẢO VỆ THỰC VẬT,15241,15787,197,139,678,True,True,1,1
C,585e9075-497a-4bc3-bf8c-cbebd4e27093,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,15826,17077,398,345,1374,True,True,1,1
C,81128e8e-aaa7-4309-a8dd-7dfe52b07bb4,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > TÓM TẮT CÁCH NHẬN BIẾT VÀ QUẢN LÝ,16944,17409,181,128,588,False,True,1,1
C,eb05ed72-1cff-4d28-ae0d-bd3f01435650,pepper_bell/pepper_bell_bacterial_spot.txt,BỆNH ĐỐM LÁ VI KHUẨN TRÊN CÂY ỚT > NGUỒN THAM KHẢO,17430,18297,304,261,972,True,True,1,1
C,5c3f1a14-6316-405f-9546-497143d28130,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > TỔNG QUAN,210,773,181,143,655,True,True,1,1
C,fafb0715-22d1-4e4e-8269-d04f551c084d,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > TÁC NHÂN GÂY BỆNH,796,1199,158,116,503,True,True,1,1
C,aa593aab-2b7c-403d-9f20-70be0ff862ce,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > TRIỆU CHỨNG > Trên lá,1229,1520,127,84,395,True,True,1,1
C,c3d93d89-32eb-40cf-9fdc-75a0bbea114e,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > TRIỆU CHỨNG > Dấu hiệu vòng đồng tâm,1549,1899,142,94,469,True,True,1,1
C,8de2c4c4-4143-4123-8801-721b68bfedc3,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > TRIỆU CHỨNG > Vết bệnh liên kết,1923,2179,120,74,370,True,True,1,1
C,8e7e2dcc-2930-4879-aac6-3b602fbf7e16,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > TRIỆU CHỨNG > Trên cuống lá và thân,2207,2448,114,67,359,True,True,1,1
C,16e8dc1a-adb8-4966-9179-a5a37cbcd3f2,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > TRIỆU CHỨNG > Trên củ,2462,3404,316,273,1046,True,True,1,1
C,0e1a6dff-6948-4bd0-beaa-8d1d2aaa3342,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > TRIỆU CHỨNG > Phân biệt tổn thương củ với bệnh mốc sương muộn,3458,4060,229,176,746,True,True,1,1
C,da85db48-6c48-4197-9874-2aca8515b423,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > THỜI GIAN XUẤT HIỆN TRIỆU CHỨNG,4097,4451,147,96,468,True,True,1,1
C,b1f6c313-5746-432c-9296-ad268872192c,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN,4486,4732,116,67,358,True,True,1,1
C,c3395449-f610-4a67-ab8e-3d10f4928044,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > Quá trình nhiễm bệnh,4759,5047,146,92,423,True,True,1,1
C,aa4b5f23-0f94-4b2e-9b3c-48f8a84b558f,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > CHU KỲ BỆNH VÀ CƠ CHẾ LÂY LAN > Nhiều chu kỳ bệnh trong một vụ,5084,5321,126,69,382,True,True,1,1
C,40ea1478-3aaa-48ad-8bf2-d628258bc69e,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > ĐIỀU KIỆN THUẬN LỢI CHO BỆNH,5355,5832,199,148,588,True,True,1,1
C,e5b67d9c-b7d6-4bd0-8fcf-dee3a43254ce,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > THỜI ĐIỂM VÀ GIAI ĐOẠN CÂY MẪN CẢM > Thời điểm bệnh tăng nhanh,5903,6219,136,75,461,True,True,1,1
C,6d1b8649-edf2-41a3-84e1-bbd89c5447b6,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > THỜI ĐIỂM VÀ GIAI ĐOẠN CÂY MẪN CẢM > Vai trò của tuổi cây,6246,6567,146,85,461,True,True,1,1
C,3ee517b6-4807-41cd-9fac-99797c2613e9,potato/potato_early_blight.txt,BỆNH CHÁY SỚM TRÊN CÂY KHOAI TÂY > MỨC ĐỘ GÂY HẠI,6587,6956,147,103,466,True,True,1,1
